data,time_start,time_stop,count_move,caps_num,size_rect,count_rect,screen
20200912,032331,033334,8,609820.0,0,1,20200912-032331-033334.jpg
20200912,033340,034343,0,609000.0,0,0,none
20200912,034349,035352,0,609000.0,0,0,none
20200912,035358,040401,0,609319.0000000001,0,0,none
20200912,040408,041411,0,609823.0,0,0,none
20200912,041417,042420,0,609000.0,0,0,none
20200912,042426,043430,0,609599.0,0,0,none
20200912,043436,044439,0,609160.0000000001,0,0,none
20200912,044445,045449,319,609174.0,34,4,20200912-044445-045449.jpg
20200912,045455,050458,0,609600.0,0,0,none
20200912,050504,051507,0,609060.0000000001,0,0,none
20200912,051513,052518,0,611138.0,0,0,none
20200912,052525,053530,3017,611560.0000000001,0,27,20200912-052525-053530.jpg
20200912,053536,054542,4273,611919.0,6,45,20200912-053536-054542.jpg
20200912,054548,055548,6017,605992.0000000001,0,41,20200912-054548-055548.jpg
20200912,055554,060600,0,611600.0,0,0,none
20200912,060606,061609,0,609253.0,0,0,none
20200912,061616,062617,0,607760.0,0,0,none
20200912,062623,063625,0,607840.0,0,0,none
20200912,063631,064632,0,607536.0,0,0,none
20200912,064639,065640,0,607559.0000000001,0,0,none
20200912,065646,070647,7557,607560.0000000001,0,37,20200912-065646-070647.jpg
20200912,070654,071655,0,607574.0000000001,0,0,none
20200912,071701,072703,0,607559.0000000001,0,0,none
20200912,072709,073710,0,607544.0,0,0,none
20200912,073716,074718,0,607519.0,0,0,none
20200912,074724,075725,0,607527.0,0,0,none
20200912,075731,080733,4529,607559.0000000001,5,6,20200912-075731-080733.jpg
20200912,080739,081741,8116,607560.0000000001,2,12,20200912-080739-081741.jpg
20200912,081747,082748,9423,607600.0,4,13,20200912-081747-082748.jpg
20200912,082754,083756,8913,607531.0000000001,7,19,20200912-082754-083756.jpg
20200912,083802,084803,8957,607519.0,2,25,20200912-083802-084803.jpg
20200912,084809,085811,10284,607534.0,11,20,20200912-084809-085811.jpg
20200912,085817,090818,10266,607559.0000000001,3,19,20200912-085817-090818.jpg
20200912,090824,091826,9004,607560.0000000001,0,16,20200912-090824-091826.jpg
20200912,091832,092833,10562,607699.0000000001,8,17,20200912-091832-092833.jpg
20200912,092833,093835,10627,607840.0,3,16,20200912-092833-093835.jpg
20200912,093841,094843,10766,607839.0,4,17,20200912-093841-094843.jpg
